serverguid,guid,cpuname,oscaption,osversion,cpucaption,osarchitecture,cpuarchitecture
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,64975617-bc11-4151-8dd7-503ae30269d0,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,65389e35-f6a5-415b-94f1-a2d8ec131f6b,,Microsoft Windows 10 专业版,10.0.18362,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,655e6612-9870-4b77-b3d2-aff892a7f0ea,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6561e1b5-1ea4-4aee-ab3e-18d37392db47,,Microsoft Windows 10 专业版,10.0.19041,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,65730562-ed41-4dda-8b5d-1337a7f8a4a8,,Microsoft Windows 10 專業版,10.0.18363,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,658ca961-cb08-4860-b4da-3dd1bea8d12f,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,65aae238-bac5-419d-a002-6b8b82af54b5,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,65acc6b4-dab4-4f0c-84bb-c08eb71e8c25,,Microsoft Windows 7 旗舰版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,65e2f391-9cf9-44f2-9525-51a56ec34a90,,Microsoft Windows 10 專業版,10.0.18362,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,66704bf9-0d46-46e5-8df3-ec1709d7e42a,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,677d48d9-156a-4ba7-9ec8-4750a456a3e9,,Microsoft Windows 10 专业版,10.0.19042,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6860cb32-2f8f-40a1-acf6-4deb601166f8,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,68c8a9b6-e917-4513-9046-4ce9b4231800,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,68d83558-e9dc-46f4-af6f-1bd008cae941,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,695853a4-6528-438a-b16c-f011de76daaa,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6a381760-0e26-4f2d-a58d-22ea3f782d3e,,Microsoft Windows 10 Pro,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6b7033de-f3a4-437e-b759-2e631699f6e5,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6c446b0f-8609-40d9-8057-7a2fc8c4f48a,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6d5d93e6-4744-4019-b060-6a8588211341,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6e05ab46-47a3-4bcd-b7b1-0e0defa2fce4,,Microsoft Windows 10 專業版,10.0.16299,,32 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6eed6fe3-7005-4641-8a65-0a12b8a58daa,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6f080a88-d44a-437f-a247-253bb42e54b3,,Microsoft Windows 7 Professional ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6f73f52a-82a5-4400-b145-dd1eaaad20d8,,Microsoft Windows 7 專業版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6f993651-dbde-48c9-911b-da2c079adb7d,,Microsoft Windows 10 专业版,10.0.19041,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6fbdbfdc-5fcf-4551-8385-8c65b36fcddb,,Microsoft Windows 10 专业版,10.0.19042,,32 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,6fcc2818-d0d8-48b5-9380-3db70df010db,,Microsoft Windows 7 專業版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,7046bd15-6c09-44ac-9ba4-0b46a7e37d87,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,706a6bab-984b-407e-aa3f-191360020c50,,Microsoft Windows 7 專業版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,70b56584-3d09-475f-b4d2-31c241ff0deb,,Microsoft Windows 10 专业版,10.0.18362,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,719df11f-3abe-4906-a4fc-70d33b05ffef,,Microsoft Windows 7 专业版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,734094fd-8fce-4460-8c3f-79d8c988eda4,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,74055707-6d62-452f-8f65-49d087275388,,Microsoft Windows 10 專業版,10.0.19041,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,742cc6de-89a8-4a2f-8323-92cb79d62ff1,,Microsoft Windows 10 专业版,10.0.19041,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,75079fa3-bbdf-45f1-a092-615c08fd5b84,,Microsoft Windows 10 專業版,10.0.18363,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,757c0940-01a6-4105-85e6-031234c52cac,,Microsoft Windows 10 專業版,10.0.18363,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,759da765-fe10-4362-a9b1-3ed44b439bb4,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,766ae0ea-7e97-4b38-be22-204aaf0b762a,,Microsoft Windows 10 Pro,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,76b633df-c801-4c81-918d-77d66677b093,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,77038342-6e3c-4314-9e6c-3c5790afcdf8,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,78b1fd0d-59c7-49b0-a3a5-758f7173a45d,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,78d4cc9f-2747-470b-9118-bc5860c63d8c,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,79097dbd-ca9e-4f7e-b6ae-5f370976ab59,,Microsoft Windows 10 专业版,10.0.19043,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,7ad701cd-50f9-4566-a4ae-e8e4d9430e73,,Microsoft Windows 10 專業版,10.0.18363,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,7b1003b1-b6f0-40bd-8db6-b126ed212694,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,7b81410f-faa4-430c-bf0e-0ce42ec2bf11,,Microsoft Windows 10 專業版,10.0.18363,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,7cbfe8c3-467e-4374-8658-34a49f1b0f32,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,7cd7c69c-c510-4eb7-94ff-67e96cf78318,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,7d032566-74fe-4ea6-8dc7-4ab67f028f3e,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,7dbb77c0-f5ed-4bde-b200-b0a71fb79fad,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,7dc99506-3835-4a35-8451-5b3f12a5a728,,Microsoft Windows 10 专业版,10.0.19042,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,7fbba4cc-b731-4333-98b6-b295bf68a805,,Microsoft Windows 10 专业版,10.0.19042,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,80817377-3413-47ae-b69f-14c5c2e9da4c,,Microsoft Windows 10 专业版,10.0.19042,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,810fa022-96f4-4b0a-a66e-d10f49ee5b6e,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,81cc36e3-56d1-43ef-abb5-b3f996a19904,,Microsoft Windows 10 Pro,10.0.19044,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8219e72f-a9e2-4271-a152-ee21af9a3b8d,,Microsoft Windows 10 Education,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,82b437cd-be4e-4bc3-a04a-3faa17fc06f7,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8346934d-9b60-45cf-ab90-85721241c66c,,Microsoft Windows 7 專業版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,836a0db1-ecd2-4d24-a173-339ff29818ff,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,83a0800d-f50c-47bc-b724-ac409c39ce73,,Microsoft Windows 7 專業版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,83b794bd-8390-489f-a728-3a731e5a886d,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,84347f78-3f2e-4236-92ed-556adc1f94fe,,Microsoft Windows 10 Pro,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,846e544b-029c-4642-b27a-c48a4d19a795,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,852673d6-7f92-45b3-b9dc-67896536056a,,Microsoft Windows 10 Enterprise LTSC,10.0.17763,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,858f67cc-7c97-4f42-ad2b-f5dc6248e49d,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,85d2f868-39b6-4fe5-afb4-858e9a73ae0a,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,87635365-1f82-4f45-b420-ea4589a2be98,,Microsoft Windows Embedded Standard ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,87984c57-43fb-4708-98ee-b0c209c945d3,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,87b4be49-6cba-42ef-bb9b-d70ff764b069,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8a42f967-a43b-4fff-bb11-adfff17d5d0e,,Microsoft Windows 10 专业版,10.0.15063,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8a6665c4-29da-43f2-adae-ec5ebed2d38f,,Microsoft Windows 10 企业版,10.0.19044,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8a6665c4-29da-43f2-adae-ec5ebed2d38f,,Microsoft Windows 10 企業版,10.0.19044,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8abcbd05-00c0-45dc-96ea-c7f86dc978b3,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8b1707d0-743c-48f2-8128-a549b3f7dd91,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8bb67e52-96a4-4b25-9786-9f9732332254,,Microsoft Windows 10 企业版 2016 长期服务版,10.0.14393,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8d9c9085-bfc2-4f6e-a5c9-867ea39e6996,,Microsoft Windows 10 专业版,10.0.19042,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8dae80c7-769f-47ee-b0c5-6f2dd4e3e102,,Microsoft Windows 10 专业版,10.0.19041,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8e159410-9d4c-4f46-b8b4-11035a83e674,,Microsoft Windows 10 专业版,10.0.18362,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8e9e8ba1-cf79-4074-b57a-8277c3f520ec,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8ed00765-a35e-4206-864c-c52ce2cece2f,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8fad2ccf-8f34-4133-aa0c-c544e4baff4f,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,8fd384b8-645f-41d8-89b8-04c2b5d81ad7,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9030be70-90ff-4a7f-898d-102111d49528,,Microsoft Windows 10 家庭版,10.0.16299,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,908769b8-4bb5-4e0e-a3db-0d0dbef5420b,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,909af527-2a63-4a7e-afcc-c875b617ec4c,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,90a073fd-ef6d-4702-8ff3-4e300e8f2994,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9132af0a-36d0-4f6f-adb6-29bb73626b4c,,Microsoft Windows 7 專業版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,914d63d0-ee09-4a49-bd2e-93ff0eeee631,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,928ae1ff-271d-42d2-902e-36df7c3383a2,,Microsoft Windows 7 专业版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9369eec3-50b9-4120-8bc2-f10ea86e027f,,Microsoft Windows 10 专业版,10.0.18362,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,93bd0f3d-dc6d-4112-9c1d-18f85efb3944,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,942a27c3-90df-44f4-8512-094f83cf1503,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,94a03741-fe3f-4caa-8f87-c99720129370,,Microsoft Windows 10 Pro,10.0.17763,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,94e89b9d-9994-4033-b769-ae1329f3b6c7,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9590cbb3-9073-4ebd-b6de-938701fbaaf3,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,987fedb9-a8c1-4829-8012-1dca802af30a,,Microsoft Windows 10 專業版,10.0.18363,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9915c475-e9b5-48d7-ae3b-700c62148976,,Microsoft Windows 7 專業版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,991f207b-a633-4bee-974d-f613be917ac9,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9a6615e6-2b0b-4bbd-94b0-d7c97cae6167,,Microsoft Windows 7 专业版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9ad88243-20b4-4d4d-9914-5e6614667788,,Microsoft Windows 10 专业版,10.0.19044,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9ae8763d-0cfa-471d-962c-6061af4945b2,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9b17a810-e84a-4765-9e83-5d4e6ed2ecc7,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9b1be193-8b33-40a7-8786-cca27e6377b9,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9b5a7c55-2b6c-414e-aeca-1ad6b561d4ba,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9bac0ab8-06a7-4d54-8f0b-b335f202c57d,,Microsoft Windows 7 專業版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9c5e22da-a4ea-4909-ac0a-a42d8f60d29d,,Microsoft Windows 10 Pro,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9d06e97b-3be5-4b23-a90f-c2f38c353062,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9d122e4f-82d6-42fb-ab71-0ce69ce454ff,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9d183930-14d8-4d09-8419-1811d4931601,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9d9b8fd6-a9bd-443d-9685-75c85d4d106a,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9e7f5bda-50fb-448b-bfca-9142be225d64,,Microsoft Windows 10 专业版,10.0.18362,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,9fd4a644-bf7a-49ac-b06b-45a4aaf53ee0,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a07fe86d-98cb-44e0-86d4-461a02de17f5,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a1053e18-8db2-48a0-ada3-1a63badd2082,,Microsoft Windows 10 Pro,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a10b1db8-c6bf-43fd-b811-4a83ac95d63a,,Microsoft Windows 10 Enterprise,10.0.18363,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a114fb86-6fdf-4c5d-a85e-4f3fbb910c1b,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a19f771c-3002-4a14-b69a-02b3836969cf,,Microsoft Windows 7 企业版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a1baa045-7085-4ea2-8547-55e50d2267f8,,Microsoft Windows 7 Professional ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a1bdb286-3b5e-4bed-a837-7aecdbcf1d9f,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a1e09cb6-f697-4680-995b-5594400151f1,,Microsoft Windows 10 Pro,10.0.19044,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a1e3fa49-31bf-441a-a620-ace1049fe61e,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a1f40709-8f3e-4a05-89b0-be8403b8ba37,,Microsoft Windows 7 專業版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a2d83fb4-09ad-4ac7-814d-e088ca5e51ff,,Microsoft Windows Embedded Standard ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a320afca-c05a-4e46-959e-e623d1583da4,,Microsoft Windows 10 专业版,10.0.19042,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a49ce007-8bf7-425d-87c6-879d13ae86fb,,Microsoft Windows 10 专业版,10.0.18362,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a4af5c74-e5ec-4172-8f39-5fcbadb797ac,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a5a1c417-f0b0-4ad5-9ce7-c6fa481148a2,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a66c9183-1a94-443d-807d-1b43ba804f07,,Microsoft Windows Embedded Standard ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a74ba577-19a9-4466-b422-4fcb8c7d58c8,,Microsoft Windows 10 专业版,10.0.19042,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a8552358-8cd7-49a8-89fd-9c3721d17979,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a863258f-130c-4f31-b2a7-44e8b4fe1ff6,,Microsoft Windows 10 企業版,10.0.19044,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a87f974d-3bd0-4cb6-b2ef-2421c6add405,,Microsoft Windows Embedded Standard ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a89be84b-c9e0-479b-9820-f31bf3a5b956,,Microsoft Windows 10 Pro,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a89d19fb-3115-46b3-a121-d02e1c7d1db5,,Microsoft Windows 10 專業版,10.0.18362,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,a953daa1-1d19-4f05-88d4-881e5e71e4ca,,Microsoft Windows 10 專業版,10.0.18363,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,aab9f69a-ec6b-4bc9-8334-e09fe22119d9,,Microsoft Windows Embedded Standard ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,abc298e8-5dd8-436c-b7af-ce3686d397d0,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,ac279d1d-322e-422a-848a-48085e66c1cd,,Microsoft Windows 10 Education,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,ad2f6beb-3e14-4151-98d1-ae2be2e4ac23,,Microsoft Windows 10 家庭版,10.0.10586,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,adc1f1e7-3aa4-4088-ac96-b833d972a3ce,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,aed4e5de-924a-4086-b546-d0b031811bee,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,af028943-fb79-4d01-a32d-264d77755a84,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,af3b313c-c7a3-4f3d-aaac-5522259b75d8,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,af406b7d-bc23-4e56-aa94-4e4d07fe75c0,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,af501d3b-dae5-44e7-a295-2af0765086f9,,Microsoft Windows 10 专业版,10.0.18362,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,afdcf4e3-e0c5-4516-b080-d46f33a58ba0,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b1041ee5-c0c8-445d-bf5f-b2d5f1184caa,,Microsoft Windows 10 专业版,10.0.18363,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b1088156-36f2-4bde-8c47-7e76dd8f2d05,,Microsoft Windows 10 專業版,10.0.16299,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b18103a9-41c2-48c3-bbcf-725cdb184561,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b30f2140-ebfc-4c06-87c5-6f730195a90a,,Microsoft Windows 10 Pro,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b3ad5931-4150-43a7-9985-274e2ed52cfc,,Microsoft Windows 10 专业版,10.0.18362,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b453a67e-e89f-449a-82e0-78fcd217b0fa,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b4dd75ec-4db7-4f46-bbb0-73acf7f5c162,,Microsoft Windows 10 专业版,10.0.19043,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b4e0914e-2347-4bee-ab4f-bb8219243bff,,Microsoft Windows 10 Enterprise,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b50a3542-3999-4a0e-8b7c-b4b0cdbe4641,,Microsoft Windows 10 Pro,10.0.19042,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b5a8af60-9601-452b-a1cc-10381a05ed00,,Microsoft Windows 10 专业版,10.0.19042,,64 位,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b5acffa8-6f19-4c4c-b453-a03614c3d5dc,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b5c8bc91-bb73-4f7f-83ae-25eae3225178,,Microsoft Windows 7 旗舰版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b6c60d6f-7bd5-44ec-bd8a-f0a7846e383f,,Microsoft Windows 7 專業版 ,6.1.7601,,32-bit,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b781e27b-a5b1-4c53-b4b0-bcad388ee17a,,Microsoft Windows 10 專業版,10.0.19042,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b7b93f48-f0ac-4e55-8a89-d748b6318357,,Microsoft Windows 10 專業版,10.0.19043,,64 位元,
a6d71dd6-bd54-11ed-8cb4-00155dcbff04,b7fec5a1-bc1c-4e03-be8a-772a54a4e43f,,Microsoft Windows 10 企業版,10.0.19044,,64 位元,
